acos,profit,cvr,ctr,attributed_sales_14d,cost,clicks,impressions,unitsSoldClicks14d,amazonAccountId,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_asin,ad_product_name
106.58565102609818,-124.48000000000002,2.5210084033613445,0.3240680982420679,1890.17,2014.65,118,36412,3,65717e03c2de7ba6d9b357b0,553675735601264,INH | SP | Generic | Magic of Science | Toys Diw,326250047645711,Ad group - 16/10/2023 24:24:33.558,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
56.91453589847255,2184.67,5.208333333333334,1.1432265324323194,5070.55,2885.88,191,16707,10,65717e03c2de7ba6d9b357b0,470117023737691,INH | SP | Generic | Gifts Boys | Mech Beast | May'24,318660302438593,Ad group - 28/5/2024 00:53:05.960,B0CZDSDJ22,"Smartivity 2in1 Dragon & Dinosaur Toys for Kids Age 6 to 12 Years Old | Fun Hand Puppets | Birthday Gifts for Boys & Girls | DIY STEM Educational Science Toy for Kids 6,7,8,9,10,11,12 Years"
10000.0,0.0,10000.0,0.0,0.0,0.0,0,1014,0,65717e03c2de7ba6d9b357b0,455507309703766,INH | SP | Generic | Age 8 | Toys | Girls | CS,407706041811397,Ad group - 8/9/2023 15:34:27.355,B0BB7Q4K72,"Smartivity Electricity Kit Diy|Science Project Kit|Stem Diy Fun Robotic Toy For Kids 6-8-10-12,Best Birthday Gift For Boys&Girls,Science Toy,Educational&Construction Based Activity Game,Made In India"
20.418004177238256,567.73,6.25,0.2840855286831689,713.39,145.66,15,5280,1,65717e03c2de7ba6d9b357b0,304524056648715,INH | SP | Generic | BA | Phrase | Kids 6-12 | Dec 23,499975385346086,BA Kids Phrase 6-12,B09F9WJ4MH,Smartivity Mega Science Kit | 135 Chemistry Experiment Kit for Boys & Girls Age 6-8-10-12 | Birthday Gift for Kids Age 6-14 | Kids Safe Science Kit | STEM Educational Fun Toys Science Lab
40.70657369940801,2455.91,3.7383177570093453,0.5121490450352949,4141.96,1686.05,106,20697,4,65717e03c2de7ba6d9b357b0,284821661861798,INH | SP | Generic | Gifts | Pinball | May24,363031482052017,Ad group - 2/5/2024 16:56:57.729,B08P5XGHJG,"Smartivity DIY Pinball STEM Fun Toys for Age 8 to 14, Toy for Boys & Girls Age 8-10-12-14, Science Toy, Educational & Construction Based Activity Game, Made in India, by IIT Delhi Alumni Pinball Machine"
165.73829599977284,-463.0999999999999,1.0869565217391304,1.0271923784583084,704.46,1167.56,91,8859,1,65717e03c2de7ba6d9b357b0,348028835048610,INH | SP | Plane | Jan24 | Toys Boy,484352041709202,Ad group - 12/2/2024 17:31:54.172,B0BC6BSVJN,"Smartivity Human Body STEM DIY Kit for Kids 6-12 Years | Learn About Organs, Functions, Health & Diet | Birthday & Christmas Gifts for Boys & Girls 6-8-10-12 Years | Educational Science Toy"
44.45699282464438,1544.29,1.8404907975460123,0.45024888757952314,2780.35,1236.06,162,35980,3,65717e03c2de7ba6d9b357b0,11570797261924,INH | SP | PT | Science Kit | Def,54198313416554,Ad group - 23/5/2022 13:07:30,B09F9WL15V,Smartivity DIY Foosball Table STEM Educational Kit for Kids 6-14 Years Old | Birthday & Christmas Gifts for Boys & Girls 6-8-10-12 Years | Science & Construction-Based Activity Game
47.47433993931961,650.9399999999999,2.4691358024691357,0.2662575176145989,1239.28,588.34,80,30046,2,65717e03c2de7ba6d9b357b0,311604036511900,INH | SP | Generic | STEM | Plane Launcher | May'24,561413002214720,Ad group - 16/5/2024 15:46:30.394,B08J3XJ1GK,Smartivity Hydraulic Plane Launcher STEM DIY Kit for Kids 6-14 | Educational Science Toy | Christmas Gift & Birthday Gifts for Boys & Girls Ages 6-8-10-12 | STEM Learning Toys for 6-14 Year Olds
10000.0,-216.59,0.0,0.9130244928744393,0.0,216.59,23,2519,0,65717e03c2de7ba6d9b357b0,480230907262224,INH | SD | Product | Self | Product Page - Conversion | Mar24,378445840231556,Ad group - 25/3/2024 24:40:25.625,B0CDXTSZQS,Smartivity 20 in 1 Multi-Builds Spin-n-Go Kit STEM DIY Fun Toy for Kids 6 to 12 Best Birthday Gift Toy for Boys & Girls Age 6-8-10-12 Science Toy Educational & Construction Based Activity Game
9.491264790055956,847.5600000000001,11.11111111111111,0.21815603610482398,936.44,88.88,8,3667,1,65717e03c2de7ba6d9b357b0,393113924133042,INH | SP | Comp Kws | Top Products | Dec 23,428047697344061,Comp,B0BB7Q4K72,"Smartivity Electricity Kit Diy|Science Project Kit|Stem Diy Fun Robotic Toy For Kids 6-8-10-12,Best Birthday Gift For Boys&Girls,Science Toy,Educational&Construction Based Activity Game,Made In India"
